Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
LIVER_RNA_HET_1_S4_L001_1	34.00570567311123	36.26028672217716	36.01885750243739	36.17857857545308	36.12543422660445	36.121865949611355	36.07676616213919	36.03957997812522	36.10190126876532	36.12183787469193	36.1433285746064	36.15541751199945	36.074764926241386	36.03026628302787	35.98782088964652	35.94988051803959	35.905556777245735	35.88655466435776	35.84720086990288	35.780228105003246	35.76779606182926	35.73890104714295	35.686179413008844	35.64435095829989	35.61150413024622	35.55203666326097	35.52014003427506	35.463949612838206	35.45403363026435	35.332543137682	35.3242179634053	35.25166037277327	35.224085194841415	35.10491386258207	34.94174394001608	34.94544284699573	34.841628330458356	34.598512484822834
LIVER_RNA_HET_1_S4_L001_2	36.312066937057516	36.62551102209871	36.551967862857474	36.51892638461731	36.48520965615988	36.497241507828356	36.439884186414226	36.44720241622068	36.49415217633904	36.486236017161154	36.466520428947895	36.44243695554146	36.39934477757185	36.376674736925665	36.33912194756083	36.31826422358368	36.27384254767751	36.239182082967716	36.202738796444365	36.16815340001168	36.12879026982833	36.101585354057626	36.03302939267625	36.01265814258983	35.97781117229474	35.95281551511835	35.911279867908775	35.82609141910094	35.77039248634932	35.66888654958761	35.67037545702901	35.61278287889184	35.510931599474944	35.472497282586026	35.43766656184416	35.26149671006847	35.149072683461895	34.88042116550565
LIVER_RNA_HET_2_S5_L001_1	35.98356747159429	36.57575385445853	36.46100894724399	36.530773778019395	36.47763216183579	36.470734745024004	36.43056916268856	36.40968146055649	36.43382563293894	36.436924199507544	36.43818383312755	36.43998145387776	36.37574289159207	36.3388718737801	36.30636821189948	36.26990070789008	36.23402104956289	36.214321359854196	36.181779373973946	36.126872797666614	36.11362806354927	36.09245408706719	36.045722718357034	36.01022053581894	35.97658120234122	35.93524924396511	35.89928614755324	35.85782606314136	35.84054839444424	35.74798890936349	35.72882344172472	35.67348259017804	35.63883590403915	35.54368350682379	35.41406867643549	35.408334773727546	35.32608664273495	35.14264973604814
LIVER_RNA_HET_2_S5_L001_2	36.35736967452983	36.603430129490626	36.52611485788971	36.50134402305318	36.4928705506078	36.5006774083468	36.4483565647811	36.43491801774154	36.49527410844421	36.48208826235971	36.466676560690914	36.44233927771817	36.39950751538561	36.37528645650914	36.33766481685065	36.31563407784287	36.27106268931451	36.23589355327598	36.1987159855542	36.16296674614416	36.12318115080707	36.09421689109328	36.027776443697846	36.00601276443115	35.97154149292391	35.94235090345971	35.900439864082905	35.81724913262665	35.76057777418983	35.65954147335331	35.6602891999439	35.60254513515062	35.502115658741005	35.465112456098666	35.42721765930061	35.25161442040532	35.14238841552506	34.87217493011907
LIVER_RNA_SMA_1_S1_L001_1	36.42959976760301	36.680582775753955	36.607479279607524	36.652988901479794	36.60957417536431	36.604204247594446	36.56951566697967	36.551933551720296	36.56412670845992	36.56139648910316	36.55875480789375	36.55966157004249	36.504285301396315	36.47334245406979	36.44520927036949	36.410431415572106	36.37697525110795	36.358224045667015	36.335503729351544	36.28427482125268	36.27456306117265	36.25507316315145	36.215379967520406	36.18409436545488	36.153423834531864	36.115660894902476	36.08562435812071	36.04866619024032	36.032390429001715	35.95206049680485	35.93688987466378	35.89324971418321	35.85686914619987	35.77155821628996	35.65937978619745	35.65437413011518	35.58181968140267	35.41875383860901
LIVER_RNA_SMA_1_S1_L001_2	36.40671021230247	36.62978153582533	36.558585773318896	36.53114100758464	36.503758880113736	36.51770273907674	36.462940924380966	36.468456023021	36.51390046338648	36.509534560584555	36.4923528928679	36.4696211066038	36.42803493923667	36.40520019439729	36.37092423324073	36.35035091510395	36.30857181459662	36.27550985840976	36.241242427814555	36.20813305796425	36.17086375396128	36.14266416625431	36.08153320404545	36.06088478020651	36.02740734361064	35.999697942701864	35.96132792452801	35.88252038893893	35.829497110889335	35.73365670792358	35.7342847860528	35.67891330282416	35.58477115976847	35.549266343794386	35.51530274997545	35.35405051744248	35.24927526614201	34.994597402247976
LIVER_RNA_SMA_2_S2_L001_1	36.464691564316894	36.69230133759289	36.62948273893723	36.67062985645968	36.627410206116	36.623423548159174	36.585942086512176	36.56890947532696	36.580533118432975	36.57743249320808	36.57546962702274	36.57252668830452	36.51720011879415	36.48557502916769	36.45327080579411	36.42559193582908	36.391731437290275	36.375248281226035	36.34832844970138	36.30193567386626	36.288428949233	36.268943646141544	36.227380934962255	36.19743940810432	36.16949775214083	36.13186239767892	36.103238004977555	36.06271241303931	36.04841720940748	35.96958425779966	35.951520420712384	35.90657103762605	35.87713612108241	35.78990294078244	35.68092828530065	35.67370005374042	35.59858723557665	35.43090215417948
LIVER_RNA_SMA_2_S2_L001_2	36.388433088993864	36.590330368550475	36.54457772955699	36.503444430597916	36.4851679018615	36.497363836777026	36.44144352304501	36.439081850700305	36.486015345226654	36.481059556328674	36.46278806616475	36.43786099248349	36.394683358316705	36.3705076524421	36.33442912007981	36.313359898888194	36.26901768847263	36.233480106159675	36.196677333936115	36.16245308627981	36.12209582816023	36.09371653563223	36.02870835922943	36.005512492593574	35.9716369635235	35.94143193820037	35.90023374862287	35.81531219568758	35.75987709019505	35.658458843359526	35.65806073708256	35.59752840739672	35.496444659821506	35.45692376117559	35.41982036961467	35.244719181792746	35.130603918120784	34.86436576179729
P7_LIVER_RNA_HET_3_S6_L001_1	36.456901477910435	36.68118396474665	36.62109950088538	36.66384508983112	36.61793638225807	36.61101703623189	36.577675546528326	36.555509400811694	36.567917890370666	36.56623111921647	36.562085018052976	36.55791227752419	36.501404488977855	36.46813947132598	36.43665554930337	36.40941380811076	36.37282895685198	36.355801181578876	36.326380615392566	36.27941559405926	36.26182111007127	36.240177779160106	36.2033225860484	36.168487725790044	36.140176114199775	36.097489608591836	36.06830509800183	36.02374713618192	36.01061470586491	35.927090551496065	35.91304345301662	35.86104470344734	35.827650740031714	35.74242365529188	35.63132479669516	35.61802534229686	35.540097343216054	35.36772839560186
